member_id,first_name,last_name,full_name,division,house,party,from_date,from_why,to_date,to_why,gender
304,Paul,Keating,Paul Keating,Blaxland,representatives,Australian Labor Party,1969-10-25,general_election,1996-04-23,resigned,male
305,Michael,Keenan,Michael Keenan,Stirling,representatives,Liberal Party,2004-10-09,general_election,9999-12-31,still_in_office,male
306,De-Anne,Kelly,De-Anne Kelly,Dawson,representatives,National Party,1996-03-02,general_election,2007-11-24,unknown,female
307,Jackie,Kelly,Jackie Kelly,Lindsay,representatives,Liberal Party,1996-10-19,by_election,2007-10-17,retired,female
308,Jackie,Kelly,Jackie Kelly,Lindsay,representatives,Liberal Party,1996-03-02,general_election,1996-09-11,declared_void,female
309,Mike,Kelly,Mike Kelly,Eden-Monaro,representatives,Australian Labor Party,2007-11-24,general_election,2013-09-07,unknown,male
690,Mike,Kelly,Mike Kelly,Eden-Monaro,representatives,Australian Labor Party,2016-07-02,general_election,9999-12-31,still_in_office,male
310,Roslyn,Kelly,Roslyn Kelly,Canberra,representatives,Australian Labor Party,1980-10-18,general_election,1995-01-30,resigned,female
311,David,Kemp,David Kemp,Goldstein,representatives,Liberal Party,1990-03-24,general_election,2004-08-31,retired,male
313,Lewis,Kent,Lewis Kent,Hotham,representatives,Australian Labor Party,1980-10-18,general_election,1990-03-24,unknown,male
315,Cheryl,Kernot,Cheryl Kernot,Dickson,representatives,Australian Labor Party,1998-10-03,general_election,2001-11-10,unknown,female
316,Duncan,Kerr,Duncan Kerr,Denison,representatives,Australian Labor Party,1987-07-11,general_election,2010-08-21,retired,male
317,Denis,Killen,Denis Killen,Moreton,representatives,Liberal Party,1955-12-10,general_election,1983-08-15,resigned,male
318,Catherine,King,Catherine King,Ballarat,representatives,Australian Labor Party,2001-11-10,general_election,9999-12-31,still_in_office,female
319,Peter,King,Peter King,Wentworth,representatives,Independent,2001-11-10,general_election,2004-10-09,unknown,male
320,Richard,Klugman,Richard Klugman,Prospect,representatives,Australian Labor Party,1969-10-25,general_election,1990-02-19,retired,male
321,Peter,Knott,Peter Knott,Gilmore,representatives,Australian Labor Party,1993-03-13,general_election,1996-03-02,unknown,male
322,Antony,Lamb,Antony Lamb,La Trobe,representatives,Australian Labor Party,1972-12-02,general_election,1975-12-13,unknown,male
323,Antony,Lamb,Antony Lamb,Streeton,representatives,Australian Labor Party,1984-12-01,general_election,1990-03-24,unknown,male
324,Andrew,Laming,Andrew Laming,Bowman,representatives,Liberal Party,2004-10-09,general_election,9999-12-31,still_in_office,male
325,John,Langmore,John Langmore,Fraser,representatives,Australian Labor Party,1984-12-01,general_election,1996-12-06,resigned,male
326,Mark,Latham,Mark Latham,Werriwa,representatives,Australian Labor Party,1994-01-29,by_election,2005-01-21,resigned,male
327,Michael,Lavarch,Michael Lavarch,Dickson,representatives,Australian Labor Party,1993-04-17,general_election,1996-03-02,unknown,male
328,Michael,Lavarch,Michael Lavarch,Fisher,representatives,Australian Labor Party,1987-07-11,general_election,1993-03-13,unknown,male
329,Anthony,Lawler,Anthony Lawler,Parkes,representatives,National Party,1998-10-03,general_election,2001-10-08,retired,male
330,Carmen,Lawrence,Carmen Lawrence,Fremantle,representatives,Australian Labor Party,1994-03-12,by_election,2007-10-17,retired,female
331,Michael,Lee,Michael Lee,Dobell,representatives,Australian Labor Party,1984-12-01,general_election,2001-11-10,unknown,male
332,Sussan,Ley,Sussan Ley,Farrer,representatives,Liberal Party,2001-11-10,general_election,9999-12-31,still_in_office,female
333,Louis,Lieberman,Louis Lieberman,Indi,representatives,Liberal Party,1993-03-13,general_election,2001-10-08,retired,male
334,Eamon,Lindsay,Eamon Lindsay,Herbert,representatives,Australian Labor Party,1983-03-05,general_election,1996-03-02,unknown,male
335,Peter,Lindsay,Peter Lindsay,Herbert,representatives,Liberal Party,1996-03-02,general_election,2010-08-21,retired,male
336,Kirsten,Livermore,Kirsten Livermore,Capricornia,representatives,Australian Labor Party,1998-10-03,general_election,2013-08-05,resigned,female
337,Bruce,Lloyd,Bruce Lloyd,Murray,representatives,National Party,1971-03-20,by_election,1996-01-29,retired,male
338,Jim,Lloyd,Jim Lloyd,Robertson,representatives,Liberal Party,1996-03-02,general_election,2007-11-24,unknown,male
339,Philip,Lucock,Philip Lucock,Lyne,representatives,National Country Party,1952-03-22,by_election,1980-09-19,retired,male
340,Stephen,Lusher,Stephen Lusher,Hume,representatives,National Party,1974-05-18,general_election,1984-12-01,unknown,male
341,Phillip,Lynch,Phillip Lynch,Flinders,representatives,Liberal Party,1966-11-26,general_election,1982-10-22,resigned,male
342,Ian,Macfarlane,Ian Macfarlane,Groom,representatives,Liberal Party,1998-10-03,general_election,2016-05-09,retired,male
343,Edward,Mack,Edward Mack,North Sydney,representatives,Independent,1990-03-24,general_election,1996-01-29,retired,male
344,Michael,Mackellar,Michael Mackellar,Warringah,representatives,Liberal Party,1969-10-25,general_election,1994-02-18,resigned,male
345,Alexander,Mackenzie,Alexander Mackenzie,Calare,representatives,National Party,1975-12-13,general_election,1983-03-05,unknown,male
346,Jenny,Macklin,Jenny Macklin,Jagajaga,representatives,Australian Labor Party,1996-03-02,general_election,9999-12-31,still_in_office,female
347,Ian,Macphee,Ian Macphee,Balaclava,representatives,Liberal Party,1974-05-18,general_election,1984-12-01,unknown,male
348,Ian,Macphee,Ian Macphee,Goldstein,representatives,Liberal Party,1984-12-01,general_election,1990-02-19,retired,male
349,Michael,Maher,Michael Maher,Lowe,representatives,Australian Labor Party,1982-03-13,by_election,1987-07-11,unknown,male
350,Paul,Marek,Paul Marek,Capricornia,representatives,National Party,1996-03-02,general_election,1998-10-03,unknown,male
351,Nola,Marino,Nola Marino,Forrest,representatives,Liberal Party,2007-11-24,general_election,9999-12-31,still_in_office,female
352,Louise,Markus,Louise Markus,Greenway,representatives,Liberal Party,2004-10-09,general_election,2010-08-21,unknown,female
598,Louise,Markus,Louise Markus,Macquarie,representatives,Liberal Party,2010-08-21,general_election,2016-07-02,unknown,female
353,Richard,Marles,Richard Marles,Corio,representatives,Australian Labor Party,2007-11-24,general_election,9999-12-31,still_in_office,male
354,Stephen,Martin,Stephen Martin,Cunningham,representatives,Australian Labor Party,1993-03-13,general_election,1993-05-04,changed_party,male
355,Stephen,Martin,Stephen Martin,Macarthur,representatives,Australian Labor Party,1984-12-01,general_election,1993-03-13,unknown,male
579,Stephen,Martin,Stephen Martin,Cunningham,representatives,SPK,1993-05-04,changed_party,1996-04-30,changed_party,male
580,Stephen,Martin,Stephen Martin,Cunningham,representatives,Australian Labor Party,1996-04-30,changed_party,2002-08-16,resigned,male
356,Vincent,Martin,Vincent Martin,Banks,representatives,Australian Labor Party,1969-10-25,general_election,1980-09-19,retired,male
357,John,Martyr,John Martyr,Swan,representatives,Liberal Party,1975-12-13,general_election,1980-10-18,unknown,male
358,Margaret,May,Margaret May,McPherson,representatives,Liberal Party,1998-10-03,general_election,2010-08-21,retired,female
359,Helen,Mayer,Helen Mayer,Chisholm,representatives,Australian Labor Party,1983-03-05,general_election,1987-07-11,unknown,female
360,Stewart,McArthur,Stewart McArthur,Corangamite,representatives,Liberal Party,1984-02-18,by_election,2007-11-24,unknown,male
361,Robert,McClelland,Robert McClelland,Barton,representatives,Australian Labor Party,1996-03-02,general_election,2013-08-05,resigned,male
362,Graeme,McDougall,Graeme McDougall,Griffith,representatives,Liberal Party,1996-03-02,general_election,1998-10-03,unknown,male
363,Jann,McFarlane,Jann McFarlane,Stirling,representatives,Australian Labor Party,1998-10-03,general_election,2004-10-09,unknown,male
364,Peter,McGauran,Peter McGauran,Gippsland,representatives,National Party,1983-03-05,general_election,2008-04-09,retired,male
365,Jeannette,McHugh,Jeannette McHugh,Grayndler,representatives,Australian Labor Party,1993-03-13,general_election,1996-01-29,retired,female
366,Jeannette,McHugh,Jeannette McHugh,Phillip,representatives,Australian Labor Party,1983-03-05,general_election,1993-03-13,unknown,female
367,Maxine,McKew,Maxine McKew,Bennelong,representatives,Australian Labor Party,2007-11-24,general_election,2010-08-21,unknown,female
368,Ian,McLachlan,Ian McLachlan,Barker,representatives,Liberal Party,1990-03-24,general_election,1998-08-31,retired,male
369,Ross,McLean,Ross McLean,Perth,representatives,Liberal Party,1975-12-13,general_election,1983-03-05,unknown,male
370,John,McLeay,John McLeay,Boothby,representatives,Liberal Party,1966-11-26,general_election,1981-01-22,resigned,male
371,Leo,McLeay,Leo McLeay,Grayndler,representatives,Australian Labor Party,1979-06-23,by_election,1989-08-29,changed_party,male
372,Leo,McLeay,Leo McLeay,Watson,representatives,SPK,1993-03-13,general_election,1993-05-04,changed_party,male
577,Leo,McLeay,Leo McLeay,Grayndler,representatives,SPK,1989-08-29,changed_party,1993-03-13,unknown,male
578,Leo,McLeay,Leo McLeay,Watson,representatives,Australian Labor Party,1993-05-04,changed_party,2004-08-31,retired,male
373,James,McMahon,James McMahon,Sydney,representatives,Australian Labor Party,1975-12-13,general_election,1983-02-04,retired,male
374,William,McMahon,William McMahon,Lowe,representatives,Liberal Party,1949-12-10,general_election,1982-01-04,resigned,male
375,Bob,McMullan,Bob McMullan,Fraser,representatives,Australian Labor Party,1998-10-03,general_election,2010-08-21,retired,male
564,Bob,McMullan,Bob McMullan,Canberra,representatives,Australian Labor Party,1996-03-02,general_election,1998-10-03,unknown,male
376,Daniel,McVeigh,Daniel McVeigh,Darling Downs,representatives,National Party,1972-12-02,general_election,1984-12-01,unknown,male
377,Daniel,McVeigh,Daniel McVeigh,Groom,representatives,National Party,1984-12-01,general_election,1988-02-29,resigned,male
378,Daryl,Melham,Daryl Melham,Banks,representatives,Australian Labor Party,1990-03-24,general_election,2013-09-07,unknown,male
379,John,Mildren,John Mildren,Ballarat,representatives,Australian Labor Party,1980-10-18,general_election,1990-03-24,unknown,male
380,Chris,Miles,Chris Miles,Braddon,representatives,Liberal Party,1984-12-01,general_election,1998-10-03,unknown,male
381,Percival,Millar,Percival Millar,Wide Bay,representatives,National Party,1974-05-18,general_election,1990-02-19,retired,male
382,Peter,Milton,Peter Milton,La Trobe,representatives,Australian Labor Party,1980-10-18,general_election,1990-03-24,unknown,male
383,Sophie,Mirabella,Sophie Mirabella,Indi,representatives,Liberal Party,2001-11-10,general_election,2013-09-07,unknown,female
384,John,Moore,John Moore,Ryan,representatives,Liberal Party,1975-12-13,general_election,2001-02-05,resigned,male
385,Allan,Morris,Allan Morris,Newcastle,representatives,Australian Labor Party,1983-03-05,general_election,2001-10-08,retired,male
386,Peter,Morris,Peter Morris,Shortland,representatives,Australian Labor Party,1972-12-02,general_election,1998-08-31,retired,male
388,Scott,Morrison,Scott Morrison,Cook,representatives,Liberal Party,2007-11-24,general_election,9999-12-31,still_in_office,male
389,Frank,Mossfield,Frank Mossfield,Greenway,representatives,Australian Labor Party,1996-03-02,general_election,2004-08-31,retired,male
390,John,Mountford,John Mountford,Banks,representatives,Australian Labor Party,1980-10-18,general_election,1990-02-19,retired,male
391,Judi,Moylan,Judi Moylan,Pearce,representatives,Liberal Party,1993-03-13,general_election,2013-08-05,retired,female
392,John,Murphy,John Murphy,Lowe,representatives,Australian Labor Party,1998-10-03,general_election,2010-08-21,unknown,male
620,John,Murphy,John Murphy,Reid,representatives,Australian Labor Party,2010-08-21,general_election,2013-09-07,unknown,male
393,Stephen,Mutch,Stephen Mutch,Cook,representatives,Liberal Party,1996-03-02,general_election,1998-08-31,retired,male
394,Gary,Nairn,Gary Nairn,Eden-Monaro,representatives,Liberal Party,1996-03-02,general_election,2007-11-24,unknown,male
395,Belinda,Neal,Belinda Neal,Robertson,representatives,Australian Labor Party,2007-11-24,general_election,2010-08-21,retired,female
396,Garry,Nehl,Garry Nehl,Cowper,representatives,National Party,1984-12-01,general_election,1996-04-30,changed_party,male
397,Garry,Nehl,Garry Nehl,Cowper,representatives,CWM,1996-04-30,changed_party,2001-10-08,retired,male
398,Maurice,Neil,Maurice Neil,St George,representatives,Liberal Party,1975-12-13,general_election,1980-10-18,unknown,male
399,Brendan,Nelson,Brendan Nelson,Bradfield,representatives,Liberal Party,1996-03-02,general_election,2009-10-19,resigned,male
400,Shayne,Neumann,Shayne Neumann,Blair,representatives,Australian Labor Party,2007-11-24,general_election,9999-12-31,still_in_office,male
401,Paul,Neville,Paul Neville,Hinkler,representatives,National Party,1993-03-13,general_election,2013-08-05,retired,male
402,Neville,Newell,Neville Newell,Richmond,representatives,Australian Labor Party,1990-03-24,general_election,1996-03-02,unknown,male
403,Kevin,Newman,Kevin Newman,Bass,representatives,Liberal Party,1975-06-28,by_election,1984-10-26,retired,male
404,Peter,Nixon,Peter Nixon,Gippsland,representatives,National Party,1961-12-09,general_election,1983-02-04,retired,male
405,Peter,Nugent,Peter Nugent,Aston,representatives,Liberal Party,1990-03-24,general_election,2001-04-24,died,male
406,Michelle,O'Byrne,Michelle O'Byrne,Bass,representatives,Australian Labor Party,1998-10-03,general_election,2004-10-09,unknown,female
407,Brendan,O'Connor,Brendan O'Connor,Burke,representatives,Australian Labor Party,2001-11-10,general_election,2004-10-09,unknown,male
408,Brendan,O'Connor,Brendan O'Connor,Gorton,representatives,Australian Labor Party,2004-10-09,general_election,9999-12-31,still_in_office,male
409,Gavan,O'Connor,Gavan O'Connor,Corio,representatives,Australian Labor Party,1993-03-13,general_election,2007-11-24,unknown,male
410,Frank,O'Keefe,Frank O'Keefe,Paterson,representatives,National Party,1969-10-25,general_election,1984-10-26,retired,male
411,Neil,O'Keefe,Neil O'Keefe,Burke,representatives,Australian Labor Party,1984-12-01,general_election,2001-10-08,retired,male
412,Lloyd,O'Neil,Lloyd O'Neil,Grey,representatives,Australian Labor Party,1983-03-05,general_election,1993-02-08,retired,male
413,Michael,Organ,Michael Organ,Cunningham,representatives,Australian Greens,2002-10-19,by_election,2004-10-09,unknown,male
414,Julie,Owens,Julie Owens,Parramatta,representatives,Australian Labor Party,2004-10-09,general_election,9999-12-31,still_in_office,female
415,Melissa,Parke,Melissa Parke,Fremantle,representatives,Australian Labor Party,2007-11-24,general_election,2016-05-09,retired,female
416,Andrew,Peacock,Andrew Peacock,Kooyong,representatives,Liberal Party,1966-04-02,by_election,1994-09-17,resigned,male
417,Chris,Pearce,Chris Pearce,Aston,representatives,Liberal Party,2001-07-14,by_election,2010-08-21,retired,male
418,Graham,Perrett,Graham Perrett,Moreton,representatives,Australian Labor Party,2007-11-24,general_election,9999-12-31,still_in_office,male
419,Tanya,Plibersek,Tanya Plibersek,Sydney,representatives,Australian Labor Party,1998-10-03,general_election,9999-12-31,still_in_office,female
420,Reginald,Pollard,Reginald Pollard,Ballarat,representatives,Australian Labor Party,1937-10-23,general_election,1949-12-10,unknown,male
421,Reginald,Pollard,Reginald Pollard,Lalor,representatives,Australian Labor Party,1949-12-10,general_election,1966-11-26,unknown,male
422,James,Porter,James Porter,Barker,representatives,Liberal Party,1975-12-13,general_election,1990-02-19,retired,male
423,Michael,Pratt,Michael Pratt,Adelaide,representatives,Liberal Party,1988-02-06,by_election,1990-03-24,unknown,male
424,Roger,Price,Roger Price,Chifley,representatives,Australian Labor Party,1984-12-01,general_election,2010-08-21,retired,male
425,Geoff,Prosser,Geoff Prosser,Forrest,representatives,Liberal Party,1987-07-11,general_election,2007-10-17,retired,male
426,Gary,Punch,Gary Punch,Barton,representatives,Australian Labor Party,1983-03-05,general_election,1996-01-29,retired,male
427,Christopher,Pyne,Christopher Pyne,Sturt,representatives,Liberal Party,1993-03-13,general_election,9999-12-31,still_in_office,male
428,Harry,Quick,Harry Quick,Franklin,representatives,Independent,1993-03-13,general_election,2007-10-17,retired,male
429,Brett,Raguse,Brett Raguse,Forde,representatives,Australian Labor Party,2007-11-24,general_election,2010-08-21,unknown,male
430,Rowan,Ramsey,Rowan Ramsey,Grey,representatives,Liberal Party,2007-11-24,general_election,9999-12-31,still_in_office,male
431,Don,Randall,Don Randall,Canning,representatives,Liberal Party,2001-11-10,general_election,2015-07-21,died,male
432,Don,Randall,Don Randall,Swan,representatives,Liberal Party,1996-03-02,general_election,1998-10-03,unknown,male
433,Kerry,Rea,Kerry Rea,Bonner,representatives,Australian Labor Party,2007-11-24,general_election,2010-08-21,unknown,female
434,John,Reeves,John Reeves,Northern Territory,representatives,Australian Labor Party,1983-03-05,general_election,1984-12-01,unknown,male
435,Nicholas,Reid,Nicholas Reid,Bendigo,representatives,Liberal Party,1990-03-24,general_election,1998-08-31,retired,male
436,Peter,Reith,Peter Reith,Flinders,representatives,Liberal Party,1984-12-01,general_election,2001-10-08,retired,male
437,Peter,Reith,Peter Reith,Flinders,representatives,Liberal Party,1982-12-04,by_election,1983-03-05,unknown,male
438,Kym,Richardson,Kym Richardson,Kingston,representatives,Liberal Party,2004-10-09,general_election,2007-11-24,unknown,female
439,John,Riggall,John Riggall,McMillan,representatives,Liberal Party,1990-03-24,general_election,1993-03-13,unknown,male
440,Bernie,Ripoll,Bernie Ripoll,Oxley,representatives,Australian Labor Party,1998-10-03,general_election,2016-05-09,retired,male
441,Amanda,Rishworth,Amanda Rishworth,Kingston,representatives,Australian Labor Party,2007-11-24,general_election,9999-12-31,still_in_office,female
442,Andrew,Robb,Andrew Robb,Goldstein,representatives,Liberal Party,2004-10-09,general_election,2016-05-09,retired,male
443,Stuart,Robert,Stuart Robert,Fadden,representatives,Liberal Party,2007-11-24,general_election,9999-12-31,still_in_office,male
444,Eric,Robinson,Eric Robinson,McPherson,representatives,Liberal Party,1972-12-02,general_election,1981-01-07,died,male
445,Ian,Robinson,Ian Robinson,Cowper,representatives,National Party,1963-11-30,general_election,1984-12-01,unknown,male
446,Ian,Robinson,Ian Robinson,Page,representatives,National Party,1984-12-01,general_election,1990-03-24,unknown,male
447,Allan,Rocher,Allan Rocher,Curtin,representatives,Independent,1981-02-21,by_election,1998-10-03,unknown,male
448,Michael,Ronaldson,Michael Ronaldson,Ballarat,representatives,Liberal Party,1990-03-24,general_election,2001-10-08,retired,male
449,Nicola,Roxon,Nicola Roxon,Gellibrand,representatives,Australian Labor Party,1998-10-03,general_election,2013-08-05,retired,female
450,Kevin,Rudd,Kevin Rudd,Griffith,representatives,Australian Labor Party,1998-10-03,general_election,2013-11-22,resigned,male
451,Philip,Ruddock,Philip Ruddock,Berowra,representatives,Liberal Party,1993-03-13,general_election,2016-05-09,retired,male
452,Philip,Ruddock,Philip Ruddock,Dundas,representatives,Liberal Party,1975-12-13,general_election,1993-03-13,unknown,male
453,Philip,Ruddock,Philip Ruddock,Parramatta,representatives,Liberal Party,1973-09-22,by_election,1975-12-13,unknown,male
454,Janelle,Saffin,Janelle Saffin,Page,representatives,Australian Labor Party,2007-11-24,general_election,2013-09-07,unknown,female
455,Murray,Sainsbury,Murray Sainsbury,Eden-Monaro,representatives,Liberal Party,1975-12-13,general_election,1983-03-05,unknown,male
456,John,Saunderson,John Saunderson,Aston,representatives,Australian Labor Party,1984-12-01,general_election,1990-03-24,unknown,male
457,John,Saunderson,John Saunderson,Deakin,representatives,Australian Labor Party,1983-03-05,general_election,1984-12-01,unknown,male
458,Rod,Sawford,Rod Sawford,Port Adelaide,representatives,Australian Labor Party,1988-03-26,by_election,2007-10-17,retired,male
459,Gordon,Scholes,Gordon Scholes,Corio,representatives,Australian Labor Party,1967-07-22,by_election,1993-02-08,retired,male
460,Alby,Schultz,Alby Schultz,Hume,representatives,Liberal Party,1998-10-03,general_election,2013-08-05,retired,male
461,Con,Sciacca,Con Sciacca,Bowman,representatives,Australian Labor Party,1998-10-03,general_election,2004-10-09,unknown,male
462,Con,Sciacca,Con Sciacca,Bowman,representatives,Australian Labor Party,1987-07-11,general_election,1996-03-02,unknown,male
463,Bruce,Scott,Bruce Scott,Maranoa,representatives,National Party,1990-03-24,general_election,2012-10-09,changed_party,male
632,Bruce,Scott,Bruce Scott,Maranoa,representatives,CWM,2012-10-09,changed_party,2016-05-09,retired,male
464,John,Scott,John Scott,Hindmarsh,representatives,Australian Labor Party,1980-10-18,general_election,1993-02-08,retired,male
465,Leslie,Scott,Leslie Scott,Oxley,representatives,Australian Labor Party,1988-10-08,by_election,1996-03-02,unknown,male
466,Patrick,Secker,Patrick Secker,Barker,representatives,Liberal Party,1998-10-03,general_election,2013-08-05,unknown,male
467,Bob,Sercombe,Bob Sercombe,Maribyrnong,representatives,Australian Labor Party,1996-03-02,general_election,2007-10-17,retired,male
468,Peter,Shack,Peter Shack,Tangney,representatives,Liberal Party,1984-12-01,general_election,1993-02-08,retired,male
469,Peter,Shack,Peter Shack,Tangney,representatives,Liberal Party,1977-12-10,general_election,1983-03-05,unknown,male
470,John,Sharp,John Sharp,Gilmore,representatives,National Party,1984-12-01,general_election,1993-03-13,unknown,male
471,John,Sharp,John Sharp,Hume,representatives,National Party,1993-03-13,general_election,1998-08-31,retired,male
472,George,Shaw,George Shaw,Dawson,representatives,National Country Party,1963-11-30,general_election,1966-01-09,died,male
473,Roger,Shipton,Roger Shipton,Higgins,representatives,Liberal Party,1975-12-13,general_election,1990-02-19,retired,male
474,Jim,Short,Jim Short,Ballarat,representatives,Liberal Party,1975-12-13,general_election,1980-10-18,unknown,male
475,Leonie,Short,Leonie Short,Ryan,representatives,Australian Labor Party,2001-03-17,by_election,2001-11-10,unknown,female
476,Bill,Shorten,Bill Shorten,Maribyrnong,representatives,Australian Labor Party,2007-11-24,general_election,9999-12-31,still_in_office,male
477,Sid,Sidebottom,Sid Sidebottom,Braddon,representatives,Australian Labor Party,1998-10-03,general_election,2004-10-09,unknown,male
478,Sid,Sidebottom,Sid Sidebottom,Braddon,representatives,Australian Labor Party,2007-11-24,general_election,2013-09-07,unknown,male
479,David,Simmons,David Simmons,Calare,representatives,Australian Labor Party,1983-03-05,general_election,1996-01-29,retired,male
480,Barry,Simon,Barry Simon,McMillan,representatives,Liberal Party,1975-12-13,general_election,1980-10-18,unknown,male
481,Luke,Simpkins,Luke Simpkins,Cowan,representatives,Liberal Party,2007-11-24,general_election,2016-07-02,unknown,male
482,Ian,Sinclair,Ian Sinclair,New England,representatives,National Party,1963-11-30,general_election,1998-03-04,changed_party,male
583,Ian,Sinclair,Ian Sinclair,New England,representatives,SPK,1998-03-04,changed_party,1998-08-31,retired,male
483,Peter,Slipper,Peter Slipper,Fisher,representatives,National Party,1984-12-01,general_election,1987-07-11,unknown,male
484,Peter,Slipper,Peter Slipper,Fisher,representatives,Liberal Party,1993-03-13,general_election,2011-11-24,changed_party,male
629,Peter,Slipper,Peter Slipper,Fisher,representatives,SPK,2011-11-24,changed_party,2012-10-09,changed_party,male
630,Peter,Slipper,Peter Slipper,Fisher,representatives,Independent,2012-10-09,changed_party,2013-09-07,unknown,male
485,Anthony,Smith,Anthony Smith,Dickson,representatives,Independent,1996-03-02,general_election,1998-10-03,unknown,male
486,Tony,Smith,Tony Smith,Casey,representatives,Liberal Party,2001-11-10,general_election,2015-08-10,changed_party,male
680,Tony,Smith,Tony Smith,Casey,representatives,SPK,2015-08-10,changed_party,9999-12-31,still_in_office,male
487,Silvia,Smith,Silvia Smith,Bass,representatives,Australian Labor Party,1993-03-13,general_election,1996-03-02,unknown,female
488,Stephen,Smith,Stephen Smith,Perth,representatives,Australian Labor Party,1993-03-13,general_election,2013-08-05,retired,male
489,Warwick,Smith,Warwick Smith,Bass,representatives,Liberal Party,1996-03-02,general_election,1998-10-03,unknown,male
490,Warwick,Smith,Warwick Smith,Bass,representatives,Liberal Party,1984-12-01,general_election,1993-03-13,unknown,male
491,Brendan,Smyth,Brendan Smyth,Canberra,representatives,Liberal Party,1995-03-25,by_election,1996-03-02,unknown,male
492,Billy,Snedden,Billy Snedden,Bruce,representatives,Liberal Party,1955-12-10,general_election,1976-02-17,changed_party,male
573,Billy,Snedden,Billy Snedden,Bruce,representatives,SPK,1976-02-17,changed_party,1983-04-21,resigned,male
493,James,Snow,James Snow,Eden-Monaro,representatives,Australian Labor Party,1983-03-05,general_election,1996-03-02,unknown,male
494,Warren,Snowdon,Warren Snowdon,Lingiari,representatives,Australian Labor Party,2001-11-10,general_election,9999-12-31,still_in_office,male
495,Warren,Snowdon,Warren Snowdon,Northern Territory,representatives,Australian Labor Party,1987-07-11,general_election,1996-03-02,unknown,male
496,Warren,Snowdon,Warren Snowdon,Northern Territory,representatives,Australian Labor Party,1998-10-03,general_election,2001-11-10,unknown,male
497,Alex,Somlyay,Alex Somlyay,Fairfax,representatives,Liberal Party,1990-03-24,general_election,2013-08-05,retired,male
498,Andrew,Southcott,Andrew Southcott,Boothby,representatives,Liberal Party,1996-03-02,general_election,2016-05-09,retired,male
499,John,Spender,John Spender,North Sydney,representatives,Liberal Party,1980-10-18,general_election,1990-03-24,unknown,male
500,Clair,St,Clair St,New England,representatives,National Party,1998-10-03,general_election,2001-11-10,unknown,female
501,Anthony,Staley,Anthony Staley,Chisholm,representatives,Liberal Party,1970-09-19,by_election,1980-09-19,retired,male
502,Peter,Staples,Peter Staples,Diamond Valley,representatives,Australian Labor Party,1983-03-05,general_election,1984-12-01,unknown,male
503,Peter,Staples,Peter Staples,Jagajaga,representatives,Australian Labor Party,1984-12-01,general_election,1996-01-29,retired,male
504,Alan,Steedman,Alan Steedman,Casey,representatives,Australian Labor Party,1983-03-05,general_election,1984-12-01,unknown,male
505,Sharman,Stone,Sharman Stone,Murray,representatives,Liberal Party,1996-03-02,general_election,2016-05-09,retired,female
506,Anthony,Street,Anthony Street,Corangamite,representatives,Liberal Party,1966-11-26,general_election,1984-01-18,resigned,male
507,Jon,Sullivan,Jon Sullivan,Longman,representatives,Australian Labor Party,2007-11-24,general_election,2010-08-21,unknown,male
508,Kathy,Sullivan,Kathy Sullivan,Moncrieff,representatives,Liberal Party,1984-12-01,general_election,2001-10-08,retired,female
509,Wayne,Swan,Wayne Swan,Lilley,representatives,Australian Labor Party,1993-03-13,general_election,1996-03-02,unknown,male
510,Wayne,Swan,Wayne Swan,Lilley,representatives,Australian Labor Party,1998-10-03,general_election,9999-12-31,still_in_office,male
511,Mike,Symon,Mike Symon,Deakin,representatives,Australian Labor Party,2007-11-24,general_election,2013-09-07,unknown,male
512,Grant,Tambling,Grant Tambling,Northern Territory,representatives,National Party,1980-10-18,general_election,1983-03-05,unknown,male
513,Lindsay,Tanner,Lindsay Tanner,Melbourne,representatives,Australian Labor Party,1993-03-13,general_election,2010-08-21,retired,male
514,William,Taylor,William Taylor,Groom,representatives,Liberal Party,1988-04-09,by_election,1998-08-31,retired,male
515,Andrew,Theophanous,Andrew Theophanous,Burke,representatives,Australian Labor Party,1980-10-18,general_election,1984-12-01,unknown,male
516,Andrew,Theophanous,Andrew Theophanous,Calwell,representatives,Independent,1984-12-01,general_election,2001-11-10,unknown,male
517,Cameron,Thompson,Cameron Thompson,Blair,representatives,Liberal Party,1998-10-03,general_election,2007-11-24,unknown,male
518,Andrew,Thomson,Andrew Thomson,Wentworth,representatives,Liberal Party,1995-04-08,by_election,2001-10-08,retired,male
519,Craig,Thomson,Craig Thomson,Dobell,representatives,Australian Labor Party,2007-11-24,general_election,2012-04-29,changed_party,male
633,Craig,Thomson,Craig Thomson,Dobell,representatives,Independent,2012-04-29,general_election,2013-09-07,unknown,male
520,David,Thomson,David Thomson,Leichhardt,representatives,National Party,1975-12-13,general_election,1983-03-05,unknown,male
521,Kelvin,Thomson,Kelvin Thomson,Wills,representatives,Australian Labor Party,1996-03-02,general_election,2016-05-09,retired,male
522,Ken,Ticehurst,Ken Ticehurst,Dobell,representatives,Liberal Party,2001-11-10,general_election,2007-11-24,unknown,male
523,Robert,Tickner,Robert Tickner,Hughes,representatives,Australian Labor Party,1984-02-18,by_election,1996-03-02,unknown,male
524,Dave,Tollner,Dave Tollner,Solomon,representatives,Country Liberal Party,2001-11-10,general_election,2007-11-24,unknown,male
525,Chris,Trevor,Chris Trevor,Flynn,representatives,Australian Labor Party,2007-11-24,general_election,2010-08-21,unknown,male
